job_id,source,standardized_title,url,skill_name,label,category,min_years,level,source_text,skill_normalized,skill_aliased
https://www.topcv.vn/viec-lam/backend-developer-middle-python-developer-tren-2-nam-kn/1995040.html,topcv,Backend Developer,https://www.topcv.vn/viec-lam/backend-developer-middle-python-developer-tren-2-nam-kn/1995040.html,authentication,required_skill,Infrastructure & DevOps,,,"(authentication, authorization, JWT...)",authentication,authentication
https://www.topcv.vn/viec-lam/backend-developer-middle-python-developer-tren-2-nam-kn/1995040.html,topcv,Backend Developer,https://www.topcv.vn/viec-lam/backend-developer-middle-python-developer-tren-2-nam-kn/1995040.html,authorization,required_skill,Infrastructure & DevOps,,,"(authentication, authorization, JWT...)",authorization,authorization
https://www.topcv.vn/viec-lam/backend-developer-middle-python-developer-tren-2-nam-kn/1995040.html,topcv,Backend Developer,https://www.topcv.vn/viec-lam/backend-developer-middle-python-developer-tren-2-nam-kn/1995040.html,JWT,required_skill,Infrastructure & DevOps,,,"(authentication, authorization, JWT...)",jwt,jwt
https://www.topcv.vn/viec-lam/backend-developer-middle-python-developer-tren-2-nam-kn/1995040.html,topcv,Backend Developer,https://www.topcv.vn/viec-lam/backend-developer-middle-python-developer-tren-2-nam-kn/1995040.html,CI/CD pipelines,required_skill,Infrastructure & DevOps,,,xây dựng CI/CD pipelines,ci cd pipelines,ci cd
https://www.topcv.vn/viec-lam/backend-developer-middle-python-developer-tren-2-nam-kn/1995040.html,topcv,Backend Developer,https://www.topcv.vn/viec-lam/backend-developer-middle-python-developer-tren-2-nam-kn/1995040.html,Jenkins,required_skill,Infrastructure & DevOps,,,"(Jenkins, GitLab CI/CD, GitHub Actions...)",jenkins,jenkins
https://www.topcv.vn/viec-lam/backend-developer-middle-python-developer-tren-2-nam-kn/1995040.html,topcv,Backend Developer,https://www.topcv.vn/viec-lam/backend-developer-middle-python-developer-tren-2-nam-kn/1995040.html,GitLab CI/CD,required_skill,Infrastructure & DevOps,,,"(Jenkins, GitLab CI/CD, GitHub Actions...)",gitlab ci cd,ci cd
https://www.topcv.vn/viec-lam/backend-developer-middle-python-developer-tren-2-nam-kn/1995040.html,topcv,Backend Developer,https://www.topcv.vn/viec-lam/backend-developer-middle-python-developer-tren-2-nam-kn/1995040.html,GitHub Actions,required_skill,Infrastructure & DevOps,,,"(Jenkins, GitLab CI/CD, GitHub Actions...)",github actions,github actions
https://www.topcv.vn/viec-lam/backend-developer-middle-python-developer-tren-2-nam-kn/1995040.html,topcv,Backend Developer,https://www.topcv.vn/viec-lam/backend-developer-middle-python-developer-tren-2-nam-kn/1995040.html,tư duy sản phẩm,required_skill,Soft Skill,,,Có tư duy sản phẩm,tư duy sản phẩm,tư duy sản phẩm
https://www.topcv.vn/viec-lam/fullstack-developer/2093663.html,topcv,Fullstack Developer,https://www.topcv.vn/viec-lam/fullstack-developer/2093663.html,Fullstack Developer,required_skill,Domain Knowledge,1.0,,Tối thiểu 1 năm kinh nghiệm làm việc ở vị trí Fullstack Developer,fullstack developer,fullstack development
https://www.topcv.vn/viec-lam/fullstack-developer/2093663.html,topcv,Fullstack Developer,https://www.topcv.vn/viec-lam/fullstack-developer/2093663.html,Low-code,preferred_skill,Engineering Concepts & Methodologies,,,Ưu tiên ứng viên có kinh nghiệm về Low-code và nền tảng Mendix,low code,low code
https://www.topcv.vn/viec-lam/fullstack-developer/2093663.html,topcv,Fullstack Developer,https://www.topcv.vn/viec-lam/fullstack-developer/2093663.html,Mendix,preferred_skill,Tool & Platform,,,Ưu tiên ứng viên có kinh nghiệm về Low-code và nền tảng Mendix,mendix,mendix
https://www.topcv.vn/viec-lam/fullstack-developer/2093663.html,topcv,Fullstack Developer,https://www.topcv.vn/viec-lam/fullstack-developer/2093663.html,HTML,required_skill,Programming Language,,intermediate,"Có kiến thức vững chắc về HTML, CSS, JavaScript",html,html
https://www.topcv.vn/viec-lam/fullstack-developer/2093663.html,topcv,Fullstack Developer,https://www.topcv.vn/viec-lam/fullstack-developer/2093663.html,CSS,required_skill,Programming Language,,intermediate,"Có kiến thức vững chắc về HTML, CSS, JavaScript",css,css
https://www.topcv.vn/viec-lam/fullstack-developer/2093663.html,topcv,Fullstack Developer,https://www.topcv.vn/viec-lam/fullstack-developer/2093663.html,JavaScript,required_skill,Programming Language,,intermediate,"Có kiến thức vững chắc về HTML, CSS, JavaScript",javascript,javascript
https://www.topcv.vn/viec-lam/fullstack-developer/2093663.html,topcv,Fullstack Developer,https://www.topcv.vn/viec-lam/fullstack-developer/2093663.html,React,required_skill,Framework / Library,,,"framework front-end (React, Angular hoặc Vue.js)",react,reactjs
https://www.topcv.vn/viec-lam/fullstack-developer/2093663.html,topcv,Fullstack Developer,https://www.topcv.vn/viec-lam/fullstack-developer/2093663.html,Angular,required_skill,Framework / Library,,,"framework front-end (React, Angular hoặc Vue.js)",angular,angular
https://www.topcv.vn/viec-lam/fullstack-developer/2093663.html,topcv,Fullstack Developer,https://www.topcv.vn/viec-lam/fullstack-developer/2093663.html,Vue.js,required_skill,Framework / Library,,,"framework front-end (React, Angular hoặc Vue.js)",vue js,vue js
https://www.topcv.vn/viec-lam/fullstack-developer/2093663.html,topcv,Fullstack Developer,https://www.topcv.vn/viec-lam/fullstack-developer/2093663.html,Node.js,required_skill,Framework / Library,,,"ngôn ngữ back-end (Node.js, Python, Java)",node js,node js
https://www.topcv.vn/viec-lam/fullstack-developer/2093663.html,topcv,Fullstack Developer,https://www.topcv.vn/viec-lam/fullstack-developer/2093663.html,Python,required_skill,Programming Language,,,"ngôn ngữ back-end (Node.js, Python, Java)",python,python
https://www.topcv.vn/viec-lam/fullstack-developer/2093663.html,topcv,Fullstack Developer,https://www.topcv.vn/viec-lam/fullstack-developer/2093663.html,Java,required_skill,Programming Language,,,"ngôn ngữ back-end (Node.js, Python, Java)",java,java
https://www.topcv.vn/viec-lam/fullstack-developer/2093663.html,topcv,Fullstack Developer,https://www.topcv.vn/viec-lam/fullstack-developer/2093663.html,Express.js,required_skill,Framework / Library,,,"framework tương ứng (Express.js, Django, Spring)",express js,expressjs
https://www.topcv.vn/viec-lam/fullstack-developer/2093663.html,topcv,Fullstack Developer,https://www.topcv.vn/viec-lam/fullstack-developer/2093663.html,Django,required_skill,Framework / Library,,,"framework tương ứng (Express.js, Django, Spring)",django,django
https://www.topcv.vn/viec-lam/fullstack-developer/2093663.html,topcv,Fullstack Developer,https://www.topcv.vn/viec-lam/fullstack-developer/2093663.html,Spring,required_skill,Framework / Library,,,"framework tương ứng (Express.js, Django, Spring)",spring,spring
https://www.topcv.vn/viec-lam/fullstack-developer/2093663.html,topcv,Fullstack Developer,https://www.topcv.vn/viec-lam/fullstack-developer/2093663.html,SQL,required_skill,Database,,,cơ sở dữ liệu (SQL hoặc NoSQL),sql,sql
https://www.topcv.vn/viec-lam/fullstack-developer/2093663.html,topcv,Fullstack Developer,https://www.topcv.vn/viec-lam/fullstack-developer/2093663.html,NoSQL,required_skill,Database,,,cơ sở dữ liệu (SQL hoặc NoSQL),nosql,nosql
https://www.topcv.vn/viec-lam/fullstack-developer/2093663.html,topcv,Fullstack Developer,https://www.topcv.vn/viec-lam/fullstack-developer/2093663.html,RESTful API,required_skill,Engineering Concepts & Methodologies,,,Có kiến thức về RESTful API,restful api,restful api
https://www.topcv.vn/viec-lam/fullstack-developer/2093663.html,topcv,Fullstack Developer,https://www.topcv.vn/viec-lam/fullstack-developer/2093663.html,thiết kế API,required_skill,Engineering Concepts & Methodologies,,,hiểu biết về các nguyên tắc thiết kế API,thiết kế api,api design
https://www.topcv.vn/viec-lam/fullstack-developer/2093663.html,topcv,Fullstack Developer,https://www.topcv.vn/viec-lam/fullstack-developer/2093663.html,Git,required_skill,Tool & Platform,,,Có kinh nghiệm làm việc với Git,git,git
https://www.topcv.vn/viec-lam/fullstack-developer/2093663.html,topcv,Fullstack Developer,https://www.topcv.vn/viec-lam/fullstack-developer/2093663.html,làm việc độc lập,required_skill,Soft Skill,,,Có khả năng làm việc độc lập và làm việc nhóm tốt,làm việc độc lập,work independently
https://www.topcv.vn/viec-lam/fullstack-developer/2093663.html,topcv,Fullstack Developer,https://www.topcv.vn/viec-lam/fullstack-developer/2093663.html,làm việc nhóm,required_skill,Soft Skill,,,Có khả năng làm việc độc lập và làm việc nhóm tốt,làm việc nhóm,teamwork
https://www.topcv.vn/viec-lam/fullstack-developer/2093663.html,topcv,Fullstack Developer,https://www.topcv.vn/viec-lam/fullstack-developer/2093663.html,tiếng Anh,required_skill,Soft Skill,,intermediate,Có khả năng đọc hiểu tài liệu kỹ thuật bằng tiếng Anh,tiếng anh,english
https://www.topcv.vn/viec-lam/chuyen-vien-cao-cap-phan-tich-nghiep-vu-ba/2091665.html,topcv,Business Analyst,https://www.topcv.vn/viec-lam/chuyen-vien-cao-cap-phan-tich-nghiep-vu-ba/2091665.html,Tiếng Anh,required_skill,Soft Skill,,intermediate,giao tiếp Tiếng anh tốt Good understanding and communication skills,tiếng anh,english
https://www.topcv.vn/viec-lam/chuyen-vien-cao-cap-phan-tich-nghiep-vu-ba/2091665.html,topcv,Business Analyst,https://www.topcv.vn/viec-lam/chuyen-vien-cao-cap-phan-tich-nghiep-vu-ba/2091665.html,công nghệ thông tin,required_skill,Domain Knowledge,,,kiến thức về công nghệ thông tin và phát triển phần mềm,công nghệ thông tin,công nghệ thông tin
https://www.topcv.vn/viec-lam/chuyen-vien-cao-cap-phan-tich-nghiep-vu-ba/2091665.html,topcv,Business Analyst,https://www.topcv.vn/viec-lam/chuyen-vien-cao-cap-phan-tich-nghiep-vu-ba/2091665.html,phát triển phần mềm,required_skill,Domain Knowledge,,,kiến thức về công nghệ thông tin và phát triển phần mềm,phát triển phần mềm,phát triển phần mềm
https://www.topcv.vn/viec-lam/chuyen-vien-cao-cap-phan-tich-nghiep-vu-ba/2091665.html,topcv,Business Analyst,https://www.topcv.vn/viec-lam/chuyen-vien-cao-cap-phan-tich-nghiep-vu-ba/2091665.html,kiểm thử sản phẩm phần mềm,required_skill,Testing & QA,,,kỹ năng kiểm thử sản phẩm phần mềm,kiểm thử sản phẩm phần mềm,kiểm thử sản phẩm phần mềm
https://www.topcv.vn/viec-lam/senior-direct-sales-analysis-specialist/2092192.html,topcv,Data Analyst,https://www.topcv.vn/viec-lam/senior-direct-sales-analysis-specialist/2092192.html,phân tích dữ liệu,required_skill,Data Engineering & Analytics,3.0,,Ít nhất 03 năm kinh nghiệm làm việc với vị trí phân tích dữ liệu,phân tích dữ liệu,phân tích dữ liệu
https://www.topcv.vn/viec-lam/senior-direct-sales-analysis-specialist/2092192.html,topcv,Data Analyst,https://www.topcv.vn/viec-lam/senior-direct-sales-analysis-specialist/2092192.html,ngân hàng hoặc tổ chức tài chính,preferred_skill,Domain Knowledge,,,tốt nhất là làm việc trong ngân hàng hoặc tổ chức tài chính,ngân hàng hoặc tổ chức tài chính,ngân hàng hoặc tổ chức tài chính
https://www.topcv.vn/viec-lam/senior-direct-sales-analysis-specialist/2092192.html,topcv,Data Analyst,https://www.topcv.vn/viec-lam/senior-direct-sales-analysis-specialist/2092192.html,phân tích,required_skill,Data Engineering & Analytics,,,"Kỹ năng phân tích, kỹ năng dự báo bán hàng",phân tích,analysis
https://www.topcv.vn/viec-lam/senior-direct-sales-analysis-specialist/2092192.html,topcv,Data Analyst,https://www.topcv.vn/viec-lam/senior-direct-sales-analysis-specialist/2092192.html,dự báo bán hàng,required_skill,AI/ML/Data,,,"Kỹ năng phân tích, kỹ năng dự báo bán hàng",dự báo bán hàng,dự báo bán hàng
https://www.topcv.vn/viec-lam/senior-direct-sales-analysis-specialist/2092192.html,topcv,Data Analyst,https://www.topcv.vn/viec-lam/senior-direct-sales-analysis-specialist/2092192.html,Tư duy logic,required_skill,Soft Skill,,,"Tư duy logic, tổ chức tốt, kỹ năng lập kế hoạch",tư duy logic,tư duy logic
https://www.topcv.vn/viec-lam/senior-direct-sales-analysis-specialist/2092192.html,topcv,Data Analyst,https://www.topcv.vn/viec-lam/senior-direct-sales-analysis-specialist/2092192.html,lập kế hoạch,required_skill,Soft Skill,,,"Tư duy logic, tổ chức tốt, kỹ năng lập kế hoạch",lập kế hoạch,time management
https://www.topcv.vn/viec-lam/senior-direct-sales-analysis-specialist/2092192.html,topcv,Data Analyst,https://www.topcv.vn/viec-lam/senior-direct-sales-analysis-specialist/2092192.html,làm việc nhóm,required_skill,Soft Skill,,,Kỹ năng làm việc nhóm và làm việc độc lập,làm việc nhóm,teamwork
https://www.topcv.vn/viec-lam/senior-direct-sales-analysis-specialist/2092192.html,topcv,Data Analyst,https://www.topcv.vn/viec-lam/senior-direct-sales-analysis-specialist/2092192.html,báo cáo,required_skill,Soft Skill,,,Kỹ năng báo cáo,báo cáo,report writing
https://www.topcv.vn/viec-lam/senior-direct-sales-analysis-specialist/2092192.html,topcv,Data Analyst,https://www.topcv.vn/viec-lam/senior-direct-sales-analysis-specialist/2092192.html,Word,required_skill,Tool & Platform,,expert,"Thành thạo phần mềm Microsoft Office (Word, Access, Excel, PowerPoint)",word,word
https://www.topcv.vn/viec-lam/senior-direct-sales-analysis-specialist/2092192.html,topcv,Data Analyst,https://www.topcv.vn/viec-lam/senior-direct-sales-analysis-specialist/2092192.html,Access,required_skill,Tool & Platform,,expert,"Thành thạo phần mềm Microsoft Office (Word, Access, Excel, PowerPoint)",access,access
https://www.topcv.vn/viec-lam/senior-direct-sales-analysis-specialist/2092192.html,topcv,Data Analyst,https://www.topcv.vn/viec-lam/senior-direct-sales-analysis-specialist/2092192.html,Excel,required_skill,Tool & Platform,,expert,"Thành thạo phần mềm Microsoft Office (Word, Access, Excel, PowerPoint)",excel,excel
https://www.topcv.vn/viec-lam/senior-direct-sales-analysis-specialist/2092192.html,topcv,Data Analyst,https://www.topcv.vn/viec-lam/senior-direct-sales-analysis-specialist/2092192.html,PowerPoint,required_skill,Tool & Platform,,expert,"Thành thạo phần mềm Microsoft Office (Word, Access, Excel, PowerPoint)",powerpoint,powerpoint
https://www.topcv.vn/viec-lam/senior-direct-sales-analysis-specialist/2092192.html,topcv,Data Analyst,https://www.topcv.vn/viec-lam/senior-direct-sales-analysis-specialist/2092192.html,SQL,required_skill,Database,,expert,"Sử dụng thành thạo các ngôn ngữ lập trình (SQL, Python...)",sql,sql
https://www.topcv.vn/viec-lam/senior-direct-sales-analysis-specialist/2092192.html,topcv,Data Analyst,https://www.topcv.vn/viec-lam/senior-direct-sales-analysis-specialist/2092192.html,Python,required_skill,Programming Language,,expert,"Sử dụng thành thạo các ngôn ngữ lập trình (SQL, Python...)",python,python
https://www.topcv.vn/viec-lam/senior-direct-sales-analysis-specialist/2092192.html,topcv,Data Analyst,https://www.topcv.vn/viec-lam/senior-direct-sales-analysis-specialist/2092192.html,giao tiếp,required_skill,Soft Skill,,intermediate,Kĩ năng giao tiếp tốt,giao tiếp,giao tiếp
https://www.topcv.vn/viec-lam/senior-direct-sales-analysis-specialist/2092192.html,topcv,Data Analyst,https://www.topcv.vn/viec-lam/senior-direct-sales-analysis-specialist/2092192.html,tiếng Việt,required_skill,Soft Skill,,expert,Thông thạo tiếng Việt & tiếng Anh,tiếng việt,vietnamese
https://www.topcv.vn/viec-lam/senior-direct-sales-analysis-specialist/2092192.html,topcv,Data Analyst,https://www.topcv.vn/viec-lam/senior-direct-sales-analysis-specialist/2092192.html,tiếng Anh,required_skill,Soft Skill,,expert,Thông thạo tiếng Việt & tiếng Anh,tiếng anh,english
https://www.topcv.vn/viec-lam/senior-direct-sales-analysis-specialist/2092192.html,topcv,Data Analyst,https://www.topcv.vn/viec-lam/senior-direct-sales-analysis-specialist/2092192.html,sản phẩm cho vay tiêu dùng,required_skill,Domain Knowledge,,expert,Hiểu biết sâu về các sản phẩm cho vay tiêu dùng,sản phẩm cho vay tiêu dùng,sản phẩm cho vay tiêu dùng
https://www.topcv.vn/viec-lam/nhan-vien-backend/2090517.html,topcv,Backend Developer,https://www.topcv.vn/viec-lam/nhan-vien-backend/2090517.html,C#,required_skill,Programming Language,1.0,expert,Thành thạo C# và lập trình hướng đối tượng (OOP).,c#,c#
https://www.topcv.vn/viec-lam/nhan-vien-backend/2090517.html,topcv,Backend Developer,https://www.topcv.vn/viec-lam/nhan-vien-backend/2090517.html,OOP,required_skill,Engineering Concepts & Methodologies,1.0,expert,Thành thạo C# và lập trình hướng đối tượng (OOP).,oop,oop
https://www.topcv.vn/viec-lam/nhan-vien-backend/2090517.html,topcv,Backend Developer,https://www.topcv.vn/viec-lam/nhan-vien-backend/2090517.html,SQL Server,required_skill,Database,,basic,"Biết sử dụng SQL Server, hiểu về thiết kế database...",sql server,sql server
https://www.topcv.vn/viec-lam/nhan-vien-backend/2090517.html,topcv,Backend Developer,https://www.topcv.vn/viec-lam/nhan-vien-backend/2090517.html,thiết kế database,required_skill,Engineering Concepts & Methodologies,,basic,"hiểu về thiết kế database, stored procedures, triggers, indexing",thiết kế database,thiết kế database
https://www.topcv.vn/viec-lam/nhan-vien-backend/2090517.html,topcv,Backend Developer,https://www.topcv.vn/viec-lam/nhan-vien-backend/2090517.html,stored procedures,required_skill,Database,,basic,"hiểu về thiết kế database, stored procedures, triggers, indexing",stored procedures,stored procedures
https://www.topcv.vn/viec-lam/nhan-vien-backend/2090517.html,topcv,Backend Developer,https://www.topcv.vn/viec-lam/nhan-vien-backend/2090517.html,triggers,required_skill,Database,,basic,"hiểu về thiết kế database, stored procedures, triggers, indexing",triggers,triggers
https://www.topcv.vn/viec-lam/nhan-vien-backend/2090517.html,topcv,Backend Developer,https://www.topcv.vn/viec-lam/nhan-vien-backend/2090517.html,indexing,required_skill,Database,,basic,"hiểu về thiết kế database, stored procedures, triggers, indexing",indexing,indexing
https://www.topcv.vn/viec-lam/nhan-vien-backend/2090517.html,topcv,Backend Developer,https://www.topcv.vn/viec-lam/nhan-vien-backend/2090517.html,RESTful API,required_skill,Engineering Concepts & Methodologies,,basic,"Có kiến thức cơ bản về RESTful API, HTTP, JSON, JWT...",restful api,restful api
https://www.topcv.vn/viec-lam/nhan-vien-backend/2090517.html,topcv,Backend Developer,https://www.topcv.vn/viec-lam/nhan-vien-backend/2090517.html,HTTP,required_skill,Engineering Concepts & Methodologies,,basic,"Có kiến thức cơ bản về RESTful API, HTTP, JSON, JWT...",http,http
https://www.topcv.vn/viec-lam/nhan-vien-backend/2090517.html,topcv,Backend Developer,https://www.topcv.vn/viec-lam/nhan-vien-backend/2090517.html,JSON,required_skill,Other,,basic,"Có kiến thức cơ bản về RESTful API, HTTP, JSON, JWT...",json,json
https://www.topcv.vn/viec-lam/nhan-vien-backend/2090517.html,topcv,Backend Developer,https://www.topcv.vn/viec-lam/nhan-vien-backend/2090517.html,JWT,required_skill,Engineering Concepts & Methodologies,,basic,"Có kiến thức cơ bản về RESTful API, HTTP, JSON, JWT...",jwt,jwt
https://www.topcv.vn/viec-lam/nhan-vien-backend/2090517.html,topcv,Backend Developer,https://www.topcv.vn/viec-lam/nhan-vien-backend/2090517.html,Entity Framework Core,required_skill,Framework / Library,,basic,"...JSON, JWT, Entity Framework Core.",entity framework core,entity framework
https://www.topcv.vn/viec-lam/nhan-vien-backend/2090517.html,topcv,Backend Developer,https://www.topcv.vn/viec-lam/nhan-vien-backend/2090517.html,Git,required_skill,Tool & Platform,,basic,"Biết sử dụng Git, Gitlab, Jira, Confluence",git,git
https://www.topcv.vn/viec-lam/nhan-vien-backend/2090517.html,topcv,Backend Developer,https://www.topcv.vn/viec-lam/nhan-vien-backend/2090517.html,Gitlab,required_skill,Tool & Platform,,basic,"Biết sử dụng Git, Gitlab, Jira, Confluence",gitlab,gitlab
https://www.topcv.vn/viec-lam/nhan-vien-backend/2090517.html,topcv,Backend Developer,https://www.topcv.vn/viec-lam/nhan-vien-backend/2090517.html,Jira,required_skill,Tool & Platform,,basic,"Biết sử dụng Git, Gitlab, Jira, Confluence",jira,jira
https://www.topcv.vn/viec-lam/nhan-vien-backend/2090517.html,topcv,Backend Developer,https://www.topcv.vn/viec-lam/nhan-vien-backend/2090517.html,Confluence,required_skill,Tool & Platform,,basic,"Biết sử dụng Git, Gitlab, Jira, Confluence",confluence,confluence
https://www.topcv.vn/viec-lam/nhan-vien-backend/2090517.html,topcv,Backend Developer,https://www.topcv.vn/viec-lam/nhan-vien-backend/2090517.html,Tư duy logic,required_skill,Soft Skill,,intermediate,"Tư duy logic tốt, ham học hỏi, có tinh thần làm việc nhóm...",tư duy logic,tư duy logic
https://www.topcv.vn/viec-lam/nhan-vien-backend/2090517.html,topcv,Backend Developer,https://www.topcv.vn/viec-lam/nhan-vien-backend/2090517.html,làm việc nhóm,required_skill,Soft Skill,,,...có tinh thần làm việc nhóm và trách nhiệm cao.,làm việc nhóm,teamwork
https://www.topcv.vn/viec-lam/backend-developer-junior-senior-goi-luong-14-thang-nam-bao-hiem-full-luong-bao-hiem-suc-khoe-doanh-nghiep/2044613.html,topcv,Backend Developer,https://www.topcv.vn/viec-lam/backend-developer-junior-senior-goi-luong-14-thang-nam-bao-hiem-full-luong-bao-hiem-suc-khoe-doanh-nghiep/2044613.html,tư duy logic,required_skill,Soft Skill,,,Có tư duy logic tốt,tư duy logic,tư duy logic
https://www.topcv.vn/viec-lam/backend-developer-junior-senior-goi-luong-14-thang-nam-bao-hiem-full-luong-bao-hiem-suc-khoe-doanh-nghiep/2044613.html,topcv,Backend Developer,https://www.topcv.vn/viec-lam/backend-developer-junior-senior-goi-luong-14-thang-nam-bao-hiem-full-luong-bao-hiem-suc-khoe-doanh-nghiep/2044613.html,Java Core,required_skill,Programming Language,,expert,nắm vững Java Core,java core,java
https://www.topcv.vn/viec-lam/backend-developer-junior-senior-goi-luong-14-thang-nam-bao-hiem-full-luong-bao-hiem-suc-khoe-doanh-nghiep/2044613.html,topcv,Backend Developer,https://www.topcv.vn/viec-lam/backend-developer-junior-senior-goi-luong-14-thang-nam-bao-hiem-full-luong-bao-hiem-suc-khoe-doanh-nghiep/2044613.html,SQL,required_skill,Database,,expert,"nắm vững Java Core, SQL",sql,sql
https://www.topcv.vn/viec-lam/backend-developer-junior-senior-goi-luong-14-thang-nam-bao-hiem-full-luong-bao-hiem-suc-khoe-doanh-nghiep/2044613.html,topcv,Backend Developer,https://www.topcv.vn/viec-lam/backend-developer-junior-senior-goi-luong-14-thang-nam-bao-hiem-full-luong-bao-hiem-suc-khoe-doanh-nghiep/2044613.html,thuật toán,required_skill,Engineering Concepts & Methodologies,,expert,"nắm vững thuật toán, cấu trúc dữ liệu (Data Structure)",thuật toán,algorithms
https://www.topcv.vn/viec-lam/backend-developer-junior-senior-goi-luong-14-thang-nam-bao-hiem-full-luong-bao-hiem-suc-khoe-doanh-nghiep/2044613.html,topcv,Backend Developer,https://www.topcv.vn/viec-lam/backend-developer-junior-senior-goi-luong-14-thang-nam-bao-hiem-full-luong-bao-hiem-suc-khoe-doanh-nghiep/2044613.html,Data Structure,required_skill,Engineering Concepts & Methodologies,,expert,cấu trúc dữ liệu (Data Structure),data structure,data structure
https://www.topcv.vn/viec-lam/backend-developer-junior-senior-goi-luong-14-thang-nam-bao-hiem-full-luong-bao-hiem-suc-khoe-doanh-nghiep/2044613.html,topcv,Backend Developer,https://www.topcv.vn/viec-lam/backend-developer-junior-senior-goi-luong-14-thang-nam-bao-hiem-full-luong-bao-hiem-suc-khoe-doanh-nghiep/2044613.html,Spring Boot,required_skill,Framework / Library,,expert,"Thành thạo Spring Boot, Spring MVC",spring boot,spring boot
https://www.topcv.vn/viec-lam/backend-developer-junior-senior-goi-luong-14-thang-nam-bao-hiem-full-luong-bao-hiem-suc-khoe-doanh-nghiep/2044613.html,topcv,Backend Developer,https://www.topcv.vn/viec-lam/backend-developer-junior-senior-goi-luong-14-thang-nam-bao-hiem-full-luong-bao-hiem-suc-khoe-doanh-nghiep/2044613.html,Spring MVC,required_skill,Framework / Library,,expert,"Thành thạo Spring Boot, Spring MVC",spring mvc,spring
https://www.topcv.vn/viec-lam/backend-developer-junior-senior-goi-luong-14-thang-nam-bao-hiem-full-luong-bao-hiem-suc-khoe-doanh-nghiep/2044613.html,topcv,Backend Developer,https://www.topcv.vn/viec-lam/backend-developer-junior-senior-goi-luong-14-thang-nam-bao-hiem-full-luong-bao-hiem-suc-khoe-doanh-nghiep/2044613.html,Clean Code,required_skill,Engineering Concepts & Methodologies,,,"Viết code rõ ràng, dễ hiểu, dễ bảo trì",clean code,clean code
https://www.topcv.vn/viec-lam/backend-developer-junior-senior-goi-luong-14-thang-nam-bao-hiem-full-luong-bao-hiem-suc-khoe-doanh-nghiep/2044613.html,topcv,Backend Developer,https://www.topcv.vn/viec-lam/backend-developer-junior-senior-goi-luong-14-thang-nam-bao-hiem-full-luong-bao-hiem-suc-khoe-doanh-nghiep/2044613.html,đọc hiểu tài liệu kỹ thuật,required_skill,Soft Skill,,,có kỹ năng đọc hiểu tài liệu kỹ thuật tốt,đọc hiểu tài liệu kỹ thuật,đọc hiểu tài liệu kỹ thuật
https://www.topcv.vn/viec-lam/backend-developer-junior-senior-goi-luong-14-thang-nam-bao-hiem-full-luong-bao-hiem-suc-khoe-doanh-nghiep/2044613.html,topcv,Backend Developer,https://www.topcv.vn/viec-lam/backend-developer-junior-senior-goi-luong-14-thang-nam-bao-hiem-full-luong-bao-hiem-suc-khoe-doanh-nghiep/2044613.html,AWS,required_skill,Infrastructure & DevOps,,expert,Thành thạo làm việc với các nền tảng Cloud & Infrastructure như AWS,aws,aws
https://www.topcv.vn/viec-lam/backend-developer-junior-senior-goi-luong-14-thang-nam-bao-hiem-full-luong-bao-hiem-suc-khoe-doanh-nghiep/2044613.html,topcv,Backend Developer,https://www.topcv.vn/viec-lam/backend-developer-junior-senior-goi-luong-14-thang-nam-bao-hiem-full-luong-bao-hiem-suc-khoe-doanh-nghiep/2044613.html,GCP,required_skill,Infrastructure & DevOps,,expert,"Cloud & Infrastructure như AWS, GCP, Azure",gcp,gcp
https://www.topcv.vn/viec-lam/backend-developer-junior-senior-goi-luong-14-thang-nam-bao-hiem-full-luong-bao-hiem-suc-khoe-doanh-nghiep/2044613.html,topcv,Backend Developer,https://www.topcv.vn/viec-lam/backend-developer-junior-senior-goi-luong-14-thang-nam-bao-hiem-full-luong-bao-hiem-suc-khoe-doanh-nghiep/2044613.html,Azure,required_skill,Infrastructure & DevOps,,expert,"Cloud & Infrastructure như AWS, GCP, Azure",azure,azure
https://www.topcv.vn/viec-lam/backend-developer-junior-senior-goi-luong-14-thang-nam-bao-hiem-full-luong-bao-hiem-suc-khoe-doanh-nghiep/2044613.html,topcv,Backend Developer,https://www.topcv.vn/viec-lam/backend-developer-junior-senior-goi-luong-14-thang-nam-bao-hiem-full-luong-bao-hiem-suc-khoe-doanh-nghiep/2044613.html,Multithreading,required_skill,Engineering Concepts & Methodologies,,,có kinh nghiệm về multithreading,multithreading,multithreading
https://www.topcv.vn/viec-lam/backend-developer-junior-senior-goi-luong-14-thang-nam-bao-hiem-full-luong-bao-hiem-suc-khoe-doanh-nghiep/2044613.html,topcv,Backend Developer,https://www.topcv.vn/viec-lam/backend-developer-junior-senior-goi-luong-14-thang-nam-bao-hiem-full-luong-bao-hiem-suc-khoe-doanh-nghiep/2044613.html,System Design,required_skill,Engineering Concepts & Methodologies,,,Có kinh nghiệm thiết kế hệ thống (System Design),system design,system design
https://www.topcv.vn/viec-lam/backend-developer-junior-senior-goi-luong-14-thang-nam-bao-hiem-full-luong-bao-hiem-suc-khoe-doanh-nghiep/2044613.html,topcv,Backend Developer,https://www.topcv.vn/viec-lam/backend-developer-junior-senior-goi-luong-14-thang-nam-bao-hiem-full-luong-bao-hiem-suc-khoe-doanh-nghiep/2044613.html,React,preferred_skill,Framework / Library,,,"Front-end Framework như React, Vue hoặc Angular",react,reactjs
